#SampleID	ERR2808645	ERR2808646	ERR2808647	ERR2808648	ERR2808649	ERR2808650	ERR2808651	ERR2808652	ERR2808653	ERR2808654	ERR2808655	ERR2808656	ERR2808657	ERR2808658	ERR2808659	ERR2808660	ERR2808661	ERR2808662	ERR2808663	ERR2808664	ERR2808665	ERR2808666	ERR2808667	ERR2808668
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanobacter	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	4.0	3.0	0	4.0	5.0	2.0	6.0	4.0	4.0	6.0	2.0	4.0	4.0	3.0	7.0	0	4.0	5.0	0	6.0	2.0	4.0	9.0	9.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	121.0	80.0	98.0	165.0	88.0	160.0	129.0	213.0	199.0	178.0	102.0	171.0	117.0	196.0	398.0	141.0	66.0	192.0	74.0	107.0	67.0	451.0	204.0	183.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	31.0	25.0	29.0	30.0	34.0	28.0	7.0	29.0	29.0	88.0	24.0	43.0	26.0	21.0	49.0	9.0	18.0	58.0	8.0	37.0	14.0	42.0	32.0	108.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	4.0	1.0	2.0	6.0	1.0	6.0	0	3.0	2.0	2.0	6.0	3.0	1.0	4.0	4.0	2.0	1.0	1.0	1.0	0	1.0	2.0	4.0	8.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Cavicella	0	0	2.0	0	0	3.0	0	0	0	1.0	0	0	2.0	0	1.0	0	0	0	2.0	0	0	4.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Fluviicoccus	0	5.0	1.0	2.0	3.0	2.0	1.0	7.0	3.0	5.0	7.0	4.0	6.0	3.0	9.0	0	6.0	4.0	0	2.0	1.0	4.0	2.0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Fluviicoccus;s__Fluviicoccus_keumensis	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	0	0	0	0	4.0	0	0	0	0	3.0	0	0	0	2.0	1.0	0	0	0	0	0	0	1.0	1.0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	2.0	3.0	2.0	0	5.0	2.0	2.0	2.0	1.0	3.0	0	2.0	2.0	3.0	0	2.0	2.0	2.0	0	2.0	3.0	1.0	0	3.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	11.0	1.0	12.0	8.0	8.0	2.0	1.0	3.0	8.0	4.0	4.0	6.0	7.0	6.0	7.0	0	1.0	4.0	2.0	5.0	1.0	9.0	8.0	6.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_moraviensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._TN12	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ventosimonadaceae;g__Ventosimonas	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	4.0	0	0	1.0	0	0	2.0	0	0	42.0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	44.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__Candidatus_Endoecteinascidia	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__Thioflexothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Fastidiosibacteraceae	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Fastidiosibacteraceae;g__Caedibacter	0	0	0	5.0	0	4.0	5.0	0	1.0	0	0	2.0	0	0	1.0	7.0	0	2.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	0	1.0	0	0	0	0	0	0	0	98.0	0	0	1.0	0	4.0	1.0	0	0	0	0	0	2.0	0	105.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Beggiatoa	0	0	0	0	0	0	0	0	0	2272.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2558.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Beggiatoa;s__Beggiatoa_sp._1401-13	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix	1.0	2.0	2.0	0	2.0	5.0	95.0	7.0	3.0	6.0	1.0	0	3.0	10.0	5.0	111.0	1.0	1.0	1.0	2.0	0	1.0	7.0	7.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__Thiothrix_eikelboomii	0	0	0	0	0	0	9.0	1.0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	22.0	32.0	12.0	36.0	26.0	46.0	44.0	10.0	34.0	31.0	47.0	38.0	40.0	2.0	165.0	42.0	34.0	47.0	34.0	25.0	43.0	182.0	45.0	30.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae	12.0	69.0	14.0	119.0	36.0	101.0	58.0	103.0	100.0	73.0	88.0	127.0	96.0	87.0	380.0	57.0	62.0	125.0	29.0	33.0	32.0	426.0	87.0	71.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Aquimonas	1.0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	240.0	0	0	0	0	0	0	242.0	0	5.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Chiayiivirga	0	2.0	0	0	1.0	0	0	0	0	0	2.0	0	6.0	0	0	0	0	0	0	0	0	2.0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Chiayiivirga;s__Chiayiivirga_flava	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella	1.0	3.0	1.0	4.0	11.0	3.0	12.0	0	4.0	8.0	5.0	2.0	3.0	0	3.0	16.0	1.0	3.0	7.0	6.0	8.0	0	2.0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	5.0	0	0	1.0	0	0	0	2.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Tahibacter	0	0	0	3.0	1.0	0	4.0	0	0	4.0	0	0	0	0	1.0	5.0	0	0	1.0	0	1.0	0	0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	49.0	38.0	50.0	60.0	25.0	41.0	45.0	3.0	50.0	52.0	32.0	49.0	61.0	7.0	45.0	56.0	41.0	73.0	53.0	32.0	42.0	53.0	47.0	67.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__Xanthomonadaceae_bacterium_feline_oral_taxon_091	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	24.0	2.0	19.0	4.0	0	7.0	6.0	2.0	1.0	1.0	13.0	1.0	3.0	0	0	10.0	1.0	1.0	1.0	0	1.0	0	2.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	4.0	0	1.0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	17.0	8.0	10.0	10.0	2.0	7.0	7.0	76.0	23.0	16.0	7.0	2.0	8.0	75.0	9.0	8.0	6.0	10.0	12.0	3.0	14.0	11.0	21.0	20.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	10.0	10.0	5.0	16.0	8.0	22.0	11.0	0	16.0	8.0	6.0	26.0	7.0	0	14.0	14.0	9.0	20.0	13.0	16.0	24.0	16.0	15.0	13.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__Thermomonas_brevis	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__Thermomonas_carbonis	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas_sp._LY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xylella;s__Xylella_fastidiosa	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__Hydrogenophilaceae	2.0	5.0	3.0	5.0	22.0	3.0	2.0	14.0	11.0	1.0	6.0	9.0	10.0	10.0	0	0	6.0	18.0	5.0	24.0	11.0	2.0	7.0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Hydrogenophilus	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Tepidiphilus	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia	1.0	0	0	1.0	0	1.0	0	2.0	2.0	4.0	0	3.0	0	2.0	0	0	0	3.0	2.0	0	1.0	1.0	5.0	5.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales	0	0	0	0	0	1.0	0	4.0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae	0	0	0	2.0	0	3.0	1.0	3.0	0	1.0	1.0	1.0	0	2.0	0	0	0	5.0	0	0	1.0	1.0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax	0	0	1.0	1.0	0	0	0	4.0	8.0	7.0	0	2.0	0	5.0	1.0	0	0	1.0	0	0	0	0	8.0	6.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax;s__Bacteriovorax_sp._PNEc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter	0	1.0	0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	0	10.0	1.0	4.0	0	1.0	1.0	6.0	0	1.0	0	0	1.0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Halobacteriovoraceae;g__Halobacteriovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales	0	0	1.0	4.0	1.0	3.0	1.0	1.0	3.0	0	5.0	1.0	0	3.0	1.0	1.0	0	4.0	2.0	0	3.0	4.0	7.0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__;g__;s__Bdellovibrionales_bacterium_Ga0074137	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	3.0	1.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__;g__;s__Bdellovibrionales_bacterium_RIFOXYD1_FULL_53_11	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae	0	0	0	2.0	2.0	2.0	2.0	2.0	0	0	0	1.0	0	4.0	0	2.0	0	0	1.0	2.0	1.0	4.0	3.0	3.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	13.0	16.0	8.0	28.0	22.0	29.0	36.0	35.0	25.0	10.0	25.0	39.0	29.0	29.0	14.0	35.0	13.0	46.0	29.0	27.0	33.0	13.0	25.0	7.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio_bacteriovorus	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio_sp._HEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio_sp._oral_clone_CA006	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales	31.0	16.0	22.0	30.0	30.0	33.0	26.0	34.0	42.0	12.0	8.0	33.0	10.0	33.0	14.0	28.0	15.0	41.0	22.0	27.0	24.0	15.0	49.0	14.0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae	0	4.0	2.0	5.0	3.0	3.0	1.0	1.0	1.0	0	2.0	5.0	1.0	1.0	0	2.0	2.0	3.0	0	3.0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Spirochaetes	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae	0	2.0	0	2.0	0	2.0	4.0	1.0	6.0	1.0	5.0	1.0	6.0	2.0	0	3.0	3.0	3.0	1.0	0	1.0	0	7.0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae;g__Leptospira	1.0	61.0	0	195.0	200.0	182.0	181.0	79.0	167.0	0	70.0	457.0	72.0	61.0	73.0	196.0	65.0	515.0	51.0	218.0	49.0	83.0	185.0	2.0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae;g__Leptospira;s__Leptospira_sp._GIMC2001:Bairam-Ali	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae;g__Turneriella	4.0	7.0	3.0	23.0	5.0	33.0	20.0	28.0	39.0	0	6.0	13.0	9.0	31.0	38.0	20.0	5.0	19.0	22.0	7.0	23.0	38.0	43.0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae;g__Turneriella;s__Turneriella_parva	2.0	1.0	0	8.0	3.0	4.0	3.0	5.0	9.0	0	0	0	0	2.0	5.0	4.0	0	0	3.0	1.0	4.0	8.0	5.0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	0	3.0	1.0	2.0	0	1.0	5.0	2.0	2.0	1.0	4.0	3.0	6.0	1.0	3.0	3.0	3.0	1.0	0	0	0	0	0	3.0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Salinispira	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_stenostreptum	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes	0	3.0	0	0	1.0	0	0	2.0	1.0	2.0	0	0	0	4.0	0	0	0	2.0	0	2.0	0	1.0	2.0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	9.0	6.0	14.0	16.0	10.0	22.0	2.0	10.0	14.0	6.0	6.0	11.0	5.0	11.0	5.0	7.0	8.0	4.0	3.0	16.0	5.0	8.0	3.0	6.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Acetomicrobium	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Aminivibrio	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Candidatus_Tammella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermovirga	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes	1.0	0	3.0	4.0	4.0	3.0	3.0	2.0	1.0	1.0	4.0	6.0	3.0	1.0	0	3.0	0	7.0	1.0	4.0	1.0	1.0	1.0	3.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0	3.0	0	1.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Kosmotogales;f__Kosmotogaceae;g__Mesotoga	0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Petrotogales;f__;g__Defluviitoga	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia	6.0	10.0	6.0	10.0	6.0	5.0	5.0	6.0	11.0	43.0	9.0	3.0	7.0	8.0	6.0	5.0	4.0	6.0	9.0	5.0	3.0	11.0	6.0	51.0
