#SampleID	ERR2814645	ERR2814646	ERR2814647	ERR2814648	ERR2814649	ERR2814650	ERR2814651	ERR2814652	ERR2814653	ERR2814654	ERR2814655	ERR2814656	ERR2814657	ERR2814658	ERR2814659	ERR2814660	ERR2814661	ERR2814662	ERR2814663	ERR2814664	ERR2814665	ERR2814666	ERR2814667	ERR2814668
sk__Bacteria;k__;p__Candidatus_Yonathbacteria	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Zambryskibacteria	0	0	9.0	0	0	2.0	3.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	12.0	2.0	2.0	0	0
sk__Bacteria;k__;p__Candidatus_Zambryskibacteria;c__;o__;f__;g__;s__Candidatus_Zambryskibacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_27	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Chlamydiae	0	0	1.0	1.0	1.0	2.0	1.0	0	1.0	0	0	2.0	0	2.0	1.0	1.0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia	0	1.0	4.0	1.0	2.0	1.0	1.0	0	1.0	1.0	7.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	7.0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	1.0	3.0	0	1.0	0	1.0	5.0	0	0	0	5.0	0	0	0	3.0	2.0	0	2.0	1.0	1.0	0	0	0	4.0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Candidatus_Rubidus	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia_trachomatis	2.0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales	0	0	2.0	1.0	0	0	3.0	1.0	3.0	0	4.0	1.0	1.0	1.0	4.0	0	2.0	2.0	0	0	0	0	0	3.0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Criblamydiaceae	0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae	1.0	1.0	4.0	1.0	0	3.0	3.0	1.0	1.0	2.0	1.0	3.0	3.0	1.0	8.0	0	1.0	1.0	2.0	7.0	0	0	5.0	3.0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__;s__Parachlamydiaceae_bacterium_CRIB39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Candidatus_Protochlamydia	0	0	0	1.0	2.0	0	0	0	1.0	2.0	0	0	2.0	0	1.0	0	0	1.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Neochlamydia	0	0	0	0	0	0	2.0	1.0	0	2.0	1.0	2.0	1.0	2.0	0	0	2.0	0	0	0	1.0	1.0	1.0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Parachlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Rhabdochlamydiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Rhabdochlamydiaceae;g__Candidatus_Rhabdochlamydia	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Rhabdochlamydiaceae;g__Candidatus_Rhabdochlamydia;s__Candidatus_Rhabdochlamydia_porcellionis	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Simkaniaceae	0	0	0	2.0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Chlorobi	3.0	0	0	0	3.0	0	1.0	1.0	0	0	1.0	1.0	3.0	0	0	1.0	2.0	0	3.0	0	0	0	2.0	0
sk__Bacteria;k__;p__Chlorobi;c__;o__;f__;g__;s__Chlorobi_bacterium_OLB6	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi	0	2.0	5.0	2.0	2.0	1.0	4.0	1.0	0	2.0	2.0	7.0	1.0	2.0	5.0	2.0	7.0	2.0	2.0	1.0	2.0	0	0	3.0
sk__Bacteria;k__;p__Chloroflexi;c__;o__;f__;g__Kouleothrix	0	0	0	4.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae	2.0	8.0	7.0	9.0	3.0	4.0	29.0	12.0	8.0	10.0	6.0	62.0	6.0	12.0	27.0	8.0	60.0	6.0	2.0	8.0	1.0	2.0	3.0	3.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	7.0	14.0	4.0	21.0	18.0	20.0	37.0	114.0	4.0	10.0	10.0	38.0	9.0	101.0	19.0	11.0	39.0	27.0	4.0	9.0	5.0	7.0	5.0	21.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Bellilinea	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea	0	0	0	1.0	0	1.0	0	2.0	0	0	0	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea	0	0	0	0	0	0	3.0	2.0	0	0	0	0	0	1.0	3.0	0	0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Levilinea	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea	1.0	1.0	2.0	3.0	2.0	4.0	17.0	42.0	2.0	2.0	0	2.0	5.0	42.0	11.0	2.0	0	2.0	1.0	3.0	2.0	2.0	2.0	6.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales	0	0	0	6.0	0	0	2.0	0	0	1.0	0	0	0	0	1.0	0	0	4.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales;f__Ardenticatenaceae	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae	1.0	7.0	0	2.0	3.0	3.0	4.0	0	3.0	5.0	0	3.0	0	0	3.0	6.0	2.0	4.0	1.0	0	0	1.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__Herpetosiphon	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Chloroflexi;c__Dehalococcoidia	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	2.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales	0	0	1.0	4.0	0	0	2.0	5.0	3.0	5.0	1.0	2.0	0	5.0	2.0	0	1.0	5.0	0	1.0	0	1.0	0	3.0
sk__Bacteria;k__;p__Cyanobacteria	28.0	65.0	24.0	42.0	30.0	33.0	22.0	27.0	48.0	49.0	59.0	26.0	34.0	29.0	16.0	64.0	24.0	42.0	18.0	26.0	29.0	29.0	37.0	62.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Chroococcales;f__Microcystaceae	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae;g__Anabaena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Oscillatoriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Planktothrix	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Synechococcales	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Calditerrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	3.0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Seleniivibrio	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	1.0	0	1.0	1.0	0	0	2.0	0	0	0	0	0	1.0	1.0	2.0	0	0	2.0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus_peraridilitoris	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	0	0	0	1.0	2.0	2.0	0	0	2.0	2.0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	2.0
sk__Bacteria;k__;p__Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__;o__;f__;g__;s__Elusimicrobia_bacterium_RIFCSPHIGHO2_02_FULL_61_10	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia	0	0	9.0	29.0	1.0	1.0	0	0	2.0	2.0	1.0	1.0	5.0	0	0	0	1.0	31.0	0	8.0	2.0	2.0	7.0	2.0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium	0	3.0	5.0	3.0	5.0	5.0	4.0	0	8.0	8.0	1.0	3.0	3.0	0	4.0	3.0	2.0	4.0	2.0	4.0	1.0	1.0	3.0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
sk__Bacteria;k__;p__Fibrobacteres;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinivibrionaceae	0	0	0	0	0	0	0	0	5.0	5.0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales	0	0	0	0	2.0	0	0	2.0	1.0	1.0	0	1.0	0	0	0	2.0	2.0	0	1.0	1.0	1.0	0	1.0	2.0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae	7.0	5.0	5.0	4.0	4.0	7.0	8.0	6.0	10.0	10.0	18.0	4.0	19.0	3.0	7.0	13.0	6.0	5.0	9.0	5.0	2.0	4.0	19.0	17.0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter	12.0	14.0	5.0	7.0	12.0	19.0	15.0	12.0	22.0	17.0	9.0	9.0	27.0	13.0	8.0	16.0	4.0	8.0	14.0	6.0	3.0	6.0	33.0	13.0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter_sp._UWOS	1.0	0	0	1.0	0	3.0	0	0	0	0	2.0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	2.0
sk__Bacteria;k__;p__Firmicutes	430.0	265.0	313.0	310.0	230.0	251.0	171.0	337.0	574.0	628.0	307.0	350.0	920.0	301.0	219.0	273.0	362.0	321.0	404.0	312.0	195.0	227.0	915.0	348.0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__;s__Firmicutes_bacterium_ADurb.Bin300	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__;s__Firmicutes_bacterium_CAG:822	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__Hydrogenispora	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	5.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli	269.0	100.0	282.0	185.0	99.0	95.0	129.0	140.0	167.0	193.0	313.0	168.0	276.0	148.0	116.0	105.0	160.0	189.0	243.0	246.0	79.0	91.0	287.0	323.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales	18.0	9.0	37.0	18.0	15.0	12.0	4.0	16.0	22.0	30.0	39.0	21.0	25.0	9.0	11.0	11.0	19.0	17.0	12.0	26.0	14.0	8.0	35.0	26.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Desulfuribacillus	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium	0	0	0	0	0	0	0	2.0	2.0	4.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella	0	0	0	1.0	0	0	0	0	0	0	1.0	0	2.0	1.0	1.0	0	2.0	1.0	0	0	1.0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.0	0	4.0	4.0	3.0	2.0	2.0	3.0	6.0	4.0	2.0	2.0	4.0	2.0	1.0	3.0	1.0	2.0	2.0	4.0	1.0	3.0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	3.0	2.0	2.0	3.0	0	1.0	0	5.0	1.0	4.0	0	0	3.0	2.0	0	2.0	2.0	2.0	1.0	1.0	0	0	4.0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_subtilis	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cerasibacillus	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Vulcanibacillus	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	2.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	5.0	1.0	1.0	0	0	5.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus_qingshengii	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	1.0	0	0	2.0	1.0	1.0	0	0	1.0	0	1.0	2.0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Caryophanon;s__Caryophanon_latum	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Jeotgalibacillus	0	0	1.0	0	0	1.0	1.0	1.0	0	0	2.0	1.0	0	0	0	0	3.0	0	0	0	0	0	1.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	0	0	0	0	1.0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	2.0	0	4.0	0	0	1.0	2.0	0	2.0	1.0	0	4.0	1.0	1.0	0	1.0	0	1.0	0	0	1.0	1.0	3.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	2.0	3.0	0	3.0	0	1.0	1.0	3.0	2.0	6.0	0	0	2.0	2.0	1.0	1.0	0	1.0	1.0	0	1.0	0	1.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0	0	0	0	0	0	0	1.0	0	0	2.0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales	69.0	34.0	80.0	51.0	36.0	47.0	37.0	41.0	86.0	83.0	79.0	58.0	426.0	42.0	31.0	36.0	53.0	55.0	72.0	71.0	27.0	29.0	505.0	89.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__Aerosphaera	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	2.0	1.0	0	0	1.0	0	0	1.0	2.0	4.0	0	2.0	2.0	4.0	0	0	2.0	0	0	0	1.0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	1.0	0	2.0	3.0	0	0	0	0	1.0	1.0	2.0	0	1.0	0	1.0	1.0	1.0	3.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	0	0	0	1.0	0	0	0	2.0	0	0	0	2.0	1.0	0	0	2.0	2.0	1.0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Dolosicoccus	0	0	0	1.0	0	0	2.0	1.0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	0	0	1.0	1.0	0	0	0	0	4.0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Globicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Ignavigranum	0	1.0	0	0	0	0	0	2.0	2.0	2.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	31.0	15.0	23.0	15.0	18.0	14.0	12.0	18.0	21.0	28.0	35.0	16.0	51.0	19.0	12.0	14.0	21.0	16.0	29.0	26.0	5.0	12.0	30.0	37.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Agitococcus;s__Agitococcus_lubricus	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
