#SampleID	ERR1352903	ERR1352904	ERR1352905	ERR1352906	ERR1352907	ERR1352908	ERR1352909	ERR1352910	ERR1352911	ERR1352912	ERR1352913	ERR1352914	ERR1352915	ERR1352916	ERR1352917	ERR1352918	ERR1352919	ERR1352920	ERR1352921	ERR1352922	ERR1352923	ERR1352924	ERR1352925	ERR1352926	ERR1352927	ERR1352928	ERR1352929	ERR1352930	ERR1352931	ERR1352932	ERR1352933	ERR1352934	ERR1352935	ERR1352936	ERR1352937	ERR1352938	ERR1352939	ERR1352940	ERR1352941	ERR1352942	ERR1352943	ERR1352944	ERR1352945	ERR1352946	ERR1352947	ERR1352948	ERR1352949	ERR1352950	ERR1352951	ERR1352952	ERR1352953	ERR1352954	ERR1352955	ERR1352956	ERR1352957	ERR1352958	ERR1352959	ERR1352960	ERR1352961	ERR1352962
Root;k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Root;k__Bacteria;p__;c__;o__;f__;g__;s__	0	3	0	5	1	35	0	0	0	3	0	0	1	0	0	1	0	21	1	1	2	3	0	0	1	0	0	5	0	3	0	0	0	0	1	0	0	0	1	2	0	0	1	0	1	0	0	0	6	3	0	1	20	34	0	1	0	0	0	0
Root;k__Bacteria;p__AC1;c__;o__;f__;g__;s__	0	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__AC1;c__SHA-114;o__;f__;g__;s__	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Root;k__Bacteria;p__AD3;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__AD3;c__ABS-6;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__;s__	0	1	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__;g__;s__	3	0	4	11	1	3	2	1	3	0	4	1	0	0	0	1	4	5	2	8	1	2	5	1	5	1	0	2	3	1	0	0	0	2	14	0	2	1	2	0	3	2	0	0	3	2	1	1	4	7	7	4	0	0	5	3	0	0	1	2
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__;g__;s__	11	18	18	32	6	7	6	1	30	6	16	9	0	0	9	21	15	22	33	19	4	9	18	11	44	15	1	7	29	25	5	4	12	31	43	13	10	4	5	11	15	2	1	0	39	29	10	7	34	80	33	11	1	0	24	4	0	1	7	7
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__;s__	5	55	15	90	14	31	11	16	7	20	2	0	0	0	20	74	15	38	71	28	37	45	8	21	37	13	16	68	15	28	16	21	8	45	29	9	14	17	7	10	29	2	0	2	13	10	4	15	13	35	15	42	0	4	22	12	0	0	7	1
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__;s__	0	3	10	8	12	3	2	3	0	1	1	1	0	0	12	18	6	5	3	2	3	2	14	9	17	14	0	0	1	1	0	0	0	0	11	2	2	4	0	4	3	0	0	0	1	0	1	0	1	1	2	3	0	0	2	0	0	0	3	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424;g__;s__	0	24	0	61	0	13	13	4	0	17	4	7	0	1	3	19	25	22	24	26	20	24	8	12	15	10	0	24	9	22	1	6	0	19	50	9	16	14	0	12	13	6	0	2	6	12	1	6	4	7	3	25	0	1	18	11	0	2	6	3
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__modestum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__	0	5	0	1	1	4	0	0	0	2	0	6	0	0	0	1	0	1	0	0	0	1	0	2	2	5	0	2	1	6	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	2	0	5	2	0	0	0	1	2	0	0	0	2
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__CandidatusKoribacter;s__	0	5	0	0	0	0	1	0	0	1	0	0	0	0	1	5	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__;s__	0	17	0	26	0	4	0	3	0	7	0	6	1	3	0	8	0	7	0	10	0	6	0	4	0	2	0	49	0	25	0	0	0	9	0	0	0	1	0	18	0	0	0	5	0	6	1	3	2	12	0	5	0	2	1	1	0	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	2	1	0	0	6	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	5	0	1	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__;g__;s__	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__;g__;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__	0	0	1	0	7	17	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	10	1	2	0	3	0	1	0	1	2	0	0	1	0	8	0	0	0	4	0	0	0	4	6	4	5	1	3	4	8	5	9	2	0	2	1
Root;k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	0	3	0	3	8	4	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	7	3	1	0	1	1	0	28	4	1	0	3	1
Root;k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__;g__;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__RB25;o__;f__;g__;s__	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__S035;o__;f__;g__;s__	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__	2	68	0	48	2	12	2	3	0	37	0	14	0	0	41	376	6	46	0	13	13	31	7	48	18	2	1	37	1	14	0	4	0	34	12	15	1	27	3	27	7	4	0	0	8	15	4	16	4	57	3	27	2	2	7	6	0	1	2	6
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659;g__;s__	0	0	0	4	0	6	0	0	1	0	0	0	0	0	0	1	1	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	8	6	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__;s__	0	2	0	3	0	0	1	0	0	1	0	0	1	0	4	49	0	3	0	0	0	2	0	1	2	0	0	0	1	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__CandidatusSolibacter;s__	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	11	2	3	0	1	2	2	1	1	0	0	0	0	0	0	0	0	1	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	2	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__;s__	1	9	0	4	0	0	0	0	0	3	0	0	0	0	0	1	2	2	1	0	1	4	1	1	0	1	1	16	0	3	1	4	1	3	0	0	0	3	0	0	3	0	0	0	2	0	0	0	1	0	0	6	0	0	4	0	1	0	0	3
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__Bryobacter;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	8	10	48	14	28	8	22	2	10	6	24	8	0	0	17	2	50	55	34	6	18	2	26	2	78	4	1	0	48	12	3	0	12	10	6	1	30	4	20	4	26	2	1	2	14	9	13	4	58	5	26	5	0	1	42	3	1	1	18	1
Root;k__Bacteria;p__Acidobacteria;c__TM1;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__;g__;s__	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__;g__;s__	21	62	0	8	1	9	0	2	0	2	0	1	0	0	21	205	3	4	1	2	3	1	1	0	3	0	2	7	0	1	0	0	0	8	5	3	1	2	0	0	0	0	0	0	3	5	4	23	9	20	10	11	0	1	2	7	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__;g__;s__	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	25	2	0	1	0	0	0	0	0	0	0	0	1	0	16	0	27	0	0	1	0	0	0	0	2	3
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__;g__;s__	4	20	0	112	0	6	0	1	0	14	0	7	0	0	9	44	26	51	11	41	6	70	2	18	5	3	0	4	1	0	1	0	5	68	24	24	5	9	2	3	9	0	0	0	24	40	3	3	18	65	51	31	0	0	23	6	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__	0	3	0	21	0	1	0	1	0	1	0	0	0	0	2	2	0	0	0	0	0	2	1	3	2	0	0	4	0	0	0	0	0	1	1	0	0	2	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__;s__	11	8	3	29	6	4	3	1	4	4	39	13	0	0	30	97	19	22	79	17	71	13	36	18	161	17	0	0	4	0	4	4	0	12	95	6	53	7	22	4	5	0	0	0	18	18	8	0	35	15	23	6	0	0	3	1	1	0	1	1
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__[Chloracidobacterales];f__[Chloracidobacteraceae];g__CandidatusChloracidobacterium;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__;s__	0	6	0	5	0	11	1	2	0	4	0	0	0	0	0	0	0	0	1	3	0	2	0	7	0	1	0	25	0	8	0	1	0	2	0	0	0	4	0	11	0	0	0	1	1	0	0	0	0	2	0	3	0	10	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__;g__;s__	4	0	0	1	1	0	2	1	0	0	3	1	0	1	0	0	6	22	0	1	1	0	3	0	10	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	2	1	0	5	0	2	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	8	175	186	166	36	74	155	23	52	91	148	51	6	7	44	57	70	145	96	42	242	90	56	37	241	37	124	89	185	62	69	20	162	134	341	36	140	26	154	56	165	10	4	6	334	71	45	21	176	53	205	71	24	15	342	47	10	0	37	10
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__AKIW874;g__;s__	0	2	2	4	0	2	0	2	1	1	1	3	0	0	1	2	3	1	3	1	7	0	1	2	3	1	0	1	2	1	0	0	4	1	4	2	5	0	0	0	2	0	0	1	3	2	2	0	0	4	0	0	0	1	4	1	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	27	146	138	95	40	30	129	31	40	94	71	30	11	0	19	45	13	93	73	33	64	36	53	25	205	11	259	111	106	36	1	1	51	66	167	14	71	10	42	12	37	2	3	6	54	40	27	16	52	35	84	76	15	6	137	18	6	2	25	9
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__;s__	0	2	2	4	0	2	0	1	0	2	1	0	0	0	8	4	1	2	8	0	9	3	4	2	18	3	0	0	3	2	0	0	0	2	33	3	16	0	0	0	1	0	0	0	3	2	1	3	6	2	5	3	3	2	2	0	0	0	0	2
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__	0	2	2	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	2	1	1	0	1	1	1	2	0	0	2	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__;s__	1	29	16	54	11	3	33	3	7	9	39	18	5	1	3	1	7	4	72	18	130	34	33	9	95	2	68	30	41	3	48	15	6	1	31	2	34	1	30	17	176	3	0	0	12	4	9	8	18	4	16	12	2	0	13	3	0	0	2	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__CandidatusMicrothrix;s__	0	0	5	5	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__CandidatusMicrothrix;s__parvicella	1	32	348	58	36	12	192	16	25	18	0	1	0	0	0	1	3	47	3	0	0	2	3	0	14	1	0	0	11	13	0	0	0	3	1	0	19	1	0	0	0	0	0	0	0	0	13	6	48	45	75	45	0	0	0	0	0	0	45	30
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__SC3-41;g__;s__	0	0	8	2	2	5	4	0	3	0	1	1	0	0	1	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	3	0	0	0	1	1	3	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__;s__	0	3	0	1	0	0	5	0	2	2	4	1	1	0	0	1	1	1	3	0	3	0	0	0	5	0	4	0	6	0	1	0	0	0	1	0	4	0	5	0	4	0	0	0	3	0	1	0	3	0	2	0	0	0	4	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__ZA3409c;g__;s__	0	5	9	1	6	1	2	0	2	3	0	0	0	0	1	3	1	4	1	0	1	1	3	1	4	1	2	1	3	0	1	0	0	1	9	1	2	1	1	0	1	0	0	0	6	1	1	0	4	1	4	4	0	0	4	1	0	0	1	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__;s__	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	5	2	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__ntu14;g__;s__	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__wb1_P06;g__;s__	0	11	24	11	7	5	20	3	7	3	9	3	0	0	2	5	5	11	6	2	12	9	2	0	17	1	14	7	18	2	5	3	11	4	13	1	6	0	17	0	10	0	0	1	21	4	3	0	16	2	15	5	1	0	15	5	0	0	1	3
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__;s__	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__	109	242	335	167	312	110	138	20	217	153	30	41	14	12	8	24	42	44	73	34	227	81	139	141	342	54	23	54	182	76	29	36	24	1744	70	23	216	61	67	56	334	38	9	22	42	33	20	45	84	84	209	84	31	45	49	27	25	17	20	20
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1;g__;s__	3	10	0	0	2	2	0	0	1	8	1	0	0	1	1	0	0	3	1	0	2	0	2	4	6	0	0	0	1	0	0	0	0	26	0	4	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	2	0	1	1	1	2	0	1	0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__;s__	0	11	0	7	0	4	0	0	0	7	1	0	0	0	0	0	0	0	1	3	2	4	2	6	1	2	0	4	0	4	1	0	0	233	5	3	4	2	1	3	0	1	5	0	2	1	1	4	0	3	6	1	8	1	0	2	4	1	3	0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__	0	9	0	13	0	4	0	1	0	8	0	0	0	1	0	3	0	2	0	5	3	1	0	4	0	0	0	1	0	2	0	3	0	12	0	1	0	3	2	9	1	1	0	0	0	2	0	1	0	2	0	2	0	0	0	3	0	0	0	0
