,study_id,Actinobacteria,Chloroflexi,Firmicutes,Gemmatimonadetes,Planctomycetes,Proteobacteria,Verrucomicrobia,Crenarchaeota,Euryarchaeota,Parvarchaeota,AC1,AD3,Acidobacteria,Aquificae,Armatimonadetes,BHI80-139,BRC1,Bacteroidetes,Caldiserica,Caldithrix,Chlamydiae,Chlorobi,Cyanobacteria,Deferribacteres,Elusimicrobia,FBP,FCPU426,Fibrobacteres,Fusobacteria,GAL15,GN02,GN04,GOUTA4,H-178,Hyd24-12,KSB3,Kazan-3B-28,LCP-89,LD1,Lentisphaerae,MVP-21,MVS-104,NC10,NKB19,Nitrospirae,OC31,OD1,OP1,OP11,OP3,OP8,OP9,PAUC34f,SAR406,SBR1093,SC4,SR1,Spirochaetes,Synergistetes,TA06,TM6,TM7,TPD-58,Tenericutes,Thermi,Thermotogae,WPS-2,WS1,WS3,WS4,WS6,WWE1,ZB3,WS2,Dictyoglomi,Poribacteria,WS5,Chrysiogenetes,EM3,OctSpA1-106,Thaumarchaeota,Balneolaeota,Calditrichaeota,Deinococcus-Thermus,Ignavibacteriae,Kiritimatiellaeota,Nitrospinae,Thermodesulfobacteria,Annelida,Apicomplexa,Arthropoda,Ascomycota,Bacillariophyta,Basidiomycota,Brachiopoda,Chlorophyta,Chordata,Cryptomycota,Echinodermata,Euglenida,Haplosporidia,Mollusca,Mucoromycota,Nematoda,Phaeophyceae,Picozoa,Platyhelminthes,Rotifera,Streptophyta,Tardigrada,Zoopagomycota,Nanoarchaeota,Rhodothermaeota,Blastocladiomycota,Bryozoa,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Entoprocta,Entorrhizomycota,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Hemichordata,Microsporidia,Pinguiophyceae,Placozoa,Porifera,Priapulida,Xanthophyceae,Xenacoelomorpha,Ciliophora,Euglenozoa,Coprothermobacterota,Cercozoa,Discosea,Endomyxa,Evosea,Fornicata,Haptista,Preaxostyla,Rhodophyta,Tubulinea
ERR1352922,MGYS00000777,3328,135,14279,28,217,973893,62,4,11,0,1,0,181,0,44,1,2,1038,0,8,12,36,188,1,0,13,0,5,38,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,262,20,11,0,2,23,0,0,0,0,0,0,1,98,2,0,2,18,1,23,54,0,84,0,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352923,MGYS00000777,1527,506,861,191,350,8597,95,1,15,3,0,0,191,0,9,0,0,2504,11,1,31,55,87,0,5,12,3,1,39,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,212,5,66,0,2,0,4,4,0,1,0,0,6,115,13,0,96,225,0,7,1,0,11,2,48,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352924,MGYS00000777,2674,338,14197,43,222,1074207,130,0,167,0,0,0,229,0,26,0,3,1618,3,9,15,74,109,0,8,2,0,8,39,0,54,0,0,0,0,0,0,0,0,0,0,0,0,12,505,25,27,0,0,3,4,1,0,0,0,0,3,65,4,0,32,60,0,20,28,0,18,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352925,MGYS00000777,1190,457,279,15,171,4260,151,0,3,1,0,0,133,0,8,0,0,1449,0,0,10,178,389,0,12,0,2,1,42,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,67,0,45,7,0,0,0,0,0,0,5,277,0,0,14,256,0,5,0,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352926,MGYS00000777,3299,537,15826,20,140,568744,134,1,23,4,0,0,171,0,17,0,0,1359,0,0,10,123,728,0,2,1,0,6,61,0,15,3,8,0,0,1,0,0,0,0,0,1,0,32,70,0,53,0,31,4,0,0,0,0,0,0,0,637,0,0,3,72,0,15,8,0,89,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352927,MGYS00000777,2101,1566,585,81,229,7167,300,0,7,0,0,0,425,0,29,0,2,2201,0,0,22,223,304,0,15,12,0,2,19,0,176,0,7,0,0,0,0,0,0,0,1,0,0,5,189,0,156,0,68,82,0,0,0,1,0,0,31,427,1,0,6,159,0,12,0,0,66,0,34,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352928,MGYS00000777,1725,424,6053,4,179,335831,60,1,42,0,0,0,90,0,10,0,0,591,0,0,5,45,193,0,2,5,0,6,44,0,160,0,1,0,0,0,0,0,0,0,0,0,0,15,120,1,41,0,17,28,0,1,0,0,0,0,4,143,1,0,0,15,0,3,5,0,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352929,MGYS00000777,745,82,412,18,63,5401,85,0,3,0,0,0,25,0,0,0,0,2062,0,4,3,20,22,0,0,1,0,0,14,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,122,1,0,3,160,0,4,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352930,MGYS00000777,4689,362,78382,47,83,1939820,188,0,18,0,0,0,257,0,12,0,8,3043,0,8,8,73,156,0,0,3,0,25,34,0,108,0,0,1,0,0,0,0,0,0,0,0,0,104,43,1,11,0,2,0,0,2,0,0,0,0,0,170,1,0,4,68,0,37,12,0,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352931,MGYS00000777,878,119,267,36,165,3980,89,0,3,0,0,0,117,0,4,0,0,596,0,0,46,49,253,0,1,2,0,0,2,0,12,1,0,0,0,0,0,0,6,0,0,0,0,3,10,1,20,0,0,0,0,0,0,0,0,0,3,1455,1,0,5,71,0,1,1,0,39,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352932,MGYS00000777,2829,96,40938,25,98,1239105,59,0,29,0,0,0,147,0,8,0,4,894,0,2,42,59,191,0,0,0,0,15,10,0,10,0,0,0,0,1,0,0,0,0,0,0,0,33,60,17,18,0,0,1,0,0,0,0,0,0,0,2006,3,0,14,25,0,29,21,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352933,MGYS00000777,414,56,556,30,77,5642,64,0,2,0,0,0,38,0,6,0,0,807,0,0,21,32,571,1,2,1,0,1,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,25,0,1,0,0,1,0,0,0,0,0,454,0,0,1,118,0,2,2,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352934,MGYS00000777,1941,152,5812,10,31,340540,28,0,7,0,0,0,47,0,5,0,0,773,0,2,10,30,472,0,0,5,0,2,18,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,39,0,23,0,0,0,0,0,1,0,0,0,0,546,0,0,4,35,0,9,26,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352935,MGYS00000777,346,93,198,13,66,3105,51,1,9,0,0,0,46,0,11,0,0,423,0,0,5,48,42,0,3,0,0,0,0,0,25,0,0,1,0,0,0,1,0,2,0,0,0,2,28,1,19,0,1,2,0,2,0,0,0,0,0,255,1,0,2,30,0,0,0,0,8,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352936,MGYS00000777,47560,302,16960,29,161,958693,115,2,74,0,0,0,263,0,52,1,3,1187,0,3,21,131,167,0,2,5,0,9,54,1,79,0,0,0,0,0,0,0,0,0,0,0,0,20,370,10,25,0,8,4,0,0,0,0,0,0,1,236,9,0,8,34,0,34,188,1,49,0,15,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352937,MGYS00000777,1154,701,785,36,999,4516,141,0,3,0,0,0,325,0,29,1,0,2439,0,0,22,87,157,0,4,3,0,68,20,0,46,5,6,0,0,0,0,0,0,0,0,0,0,2,495,1,63,0,2,29,0,0,0,1,0,0,1,458,0,0,3,124,0,11,2,0,31,0,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352938,MGYS00000777,1760,165,5470,6,153,421882,40,0,4,0,0,0,87,0,12,0,0,558,0,1,0,23,127,0,4,0,0,20,30,0,11,3,0,0,0,0,0,0,0,0,0,0,0,4,159,0,16,0,1,8,0,0,0,0,0,0,0,149,2,0,3,22,0,9,9,0,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352939,MGYS00000777,1073,340,1146,53,348,8307,165,0,1,0,0,1,139,0,13,29,0,1534,0,0,7,102,166,0,2,2,0,0,27,0,21,0,0,0,0,0,1,0,0,1,0,1,0,8,102,1,104,0,11,13,0,0,0,0,0,0,1,1629,2,0,3,174,0,23,2,0,30,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352940,MGYS00000777,2336,182,7648,14,145,716039,37,2,24,0,0,0,111,0,14,27,0,706,0,2,2,64,150,0,1,1,0,5,27,0,11,0,0,0,0,0,0,0,0,2,0,0,0,10,159,0,21,0,0,5,0,0,0,0,0,0,1,1071,4,0,3,34,0,15,10,0,15,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352941,MGYS00000777,504,102,412,41,126,4605,69,0,18,0,0,0,74,0,8,0,0,1018,8,1,8,55,373,0,0,0,0,1,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,24,14,21,0,0,8,2,1,0,0,0,0,1,2560,2,0,0,118,0,5,1,3,43,5,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352942,MGYS00000777,4380,126,54262,30,109,1675219,52,0,1195,0,0,0,112,0,25,0,0,916,4,2,1,15,691,0,0,0,0,29,91,0,24,0,0,0,0,0,0,0,0,0,0,0,0,72,160,7,12,0,3,5,0,0,0,0,0,0,0,4095,3,0,1,49,0,50,198,3,137,2,29,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352943,MGYS00000777,1243,133,973,126,234,11686,163,0,2,0,0,0,114,0,6,0,0,2206,0,1,266,294,155,0,0,2,0,1,43,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,104,14,33,0,0,4,0,0,0,0,0,0,5,58,0,0,15,330,0,8,0,0,69,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352944,MGYS00000777,918,63,2072,8,44,353279,36,1,6,0,0,0,19,0,2,0,0,324,0,0,16,20,39,0,0,1,0,1,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,37,2,5,0,2,0,0,0,0,0,0,0,0,10,0,0,2,14,0,12,4,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352945,MGYS00000777,247,80,602,0,13,7146,46,0,4,0,0,0,7,0,0,0,0,1465,0,0,2,4,28,0,0,0,0,10,73,0,66,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,7,7,2,0,0,17,0,3,1,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352946,MGYS00000777,899,266,6607,1,15,287811,60,2,25,0,1,0,16,0,5,0,0,1398,1,1,0,8,281,0,1,0,0,23,33,0,119,1,0,0,0,0,0,1,0,0,0,0,0,13,10,0,3,0,0,1,0,0,0,0,0,0,0,5,5,0,0,3,0,9,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352947,MGYS00000777,1048,211,304,3,149,6847,160,0,5,0,0,0,135,0,15,0,0,1262,1,0,23,24,140,0,0,2,0,0,18,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,42,0,0,0,0,0,0,0,1,0,9,560,0,0,30,81,0,4,0,1,28,0,14,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352948,MGYS00000777,1621,146,5667,15,86,455640,90,0,63,0,0,0,150,0,8,0,0,742,0,5,14,20,259,0,1,3,0,3,21,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,116,3,13,0,0,0,0,0,0,0,0,0,3,192,0,0,15,22,0,16,7,0,65,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352949,MGYS00000777,334,115,291,9,115,3227,52,0,3,0,0,0,63,0,0,0,0,478,0,0,11,22,44,0,0,1,0,0,11,0,38,0,0,0,0,0,0,0,3,1,0,0,0,2,16,2,23,0,1,0,0,0,0,0,0,0,1,648,2,0,6,24,0,3,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352950,MGYS00000777,3015,139,8095,12,110,478985,49,0,23,0,0,0,95,0,6,0,0,658,0,7,13,33,196,0,0,0,1,8,26,0,43,0,0,0,0,0,0,0,1,1,0,0,0,4,152,13,12,0,2,3,0,0,0,0,0,0,4,1138,0,0,1,14,1,8,67,0,17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352951,MGYS00000777,785,405,688,17,166,9555,172,1,41,0,0,1,216,0,15,0,0,1467,0,0,59,51,568,0,2,1,0,1,4,0,85,0,0,0,0,0,0,0,17,1,0,0,0,6,76,1,39,0,13,7,0,0,0,3,0,0,18,975,2,0,11,58,0,8,0,4,72,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352952,MGYS00000777,1836,362,13055,12,408,806252,310,0,360,0,0,0,342,0,25,0,3,3776,0,7,66,141,849,1,0,0,2,6,10,0,317,0,0,0,0,0,2,0,21,0,0,0,0,35,210,11,27,0,2,18,1,1,0,1,0,0,12,2053,1,0,14,31,0,25,1990,1,143,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352953,MGYS00000777,1057,431,561,12,223,9510,117,0,11,0,0,0,209,0,9,10,0,1388,0,1,50,68,180,0,1,4,1,0,14,0,128,0,1,0,0,0,0,0,0,1,0,0,0,3,46,8,24,0,2,10,0,0,0,0,0,0,2,987,2,0,19,38,0,3,1,7,55,0,5,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352954,MGYS00000777,2074,290,13945,50,102,875908,106,0,144,0,0,0,188,0,21,6,3,1215,0,4,18,105,256,0,5,0,0,11,18,0,21,1,0,0,0,0,0,0,0,0,0,0,0,18,304,28,7,0,2,13,0,0,0,1,0,0,0,596,1,0,1,16,0,21,26,1,64,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352955,MGYS00000777,260,1231,371,10,123,1395,837,3,212,0,0,0,33,0,12,0,5,1203,41,7,1,27,8,0,0,0,1,73,11,0,1,0,0,0,2,0,0,0,2,5,0,0,2,15,2,0,82,0,22,46,29,8,0,40,0,0,0,708,132,1,3,9,0,0,0,239,6,13,4,0,206,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352956,MGYS00000777,1698,1222,20558,14,51,617119,910,14,3877,0,3,0,38,0,1,0,8,766,46,0,0,25,26,0,0,0,4,82,24,0,23,0,0,0,0,0,0,0,0,8,0,0,1,29,11,0,35,1,11,10,10,8,0,33,0,1,0,920,129,0,5,5,0,13,32,317,13,0,3,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352957,MGYS00000777,938,654,742,41,223,11649,218,0,25,0,0,0,195,0,6,0,0,2387,3,1,27,60,190,0,1,6,0,2,41,0,136,0,0,0,0,0,0,0,0,2,0,0,0,12,181,0,149,6,7,7,1,0,0,1,0,0,18,773,4,0,10,79,0,4,3,4,20,2,13,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352958,MGYS00000777,902,195,4029,7,49,561996,55,0,69,0,0,0,74,0,7,1,0,600,0,0,7,30,127,0,0,0,0,0,24,0,39,0,0,0,0,0,0,0,0,0,0,0,2,3,166,0,14,0,0,1,2,0,0,0,0,0,2,452,1,0,4,7,0,14,28,1,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352959,MGYS00000777,1043,112,3342,3,8,22534,85,0,1,0,0,0,7,1,1,0,1,7531,0,1,1,1,15,0,0,0,0,40,82,0,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,138,6,0,0,0,79,1,31,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352960,MGYS00000777,1122,72,3964,1,11,400305,43,0,12,0,0,0,6,0,3,0,0,1328,0,0,0,1,21,0,0,0,0,29,23,0,89,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,2,0,0,0,0,0,0,28,5,1,0,0,4,0,10,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352961,MGYS00000777,279,190,337,6,50,2953,78,0,7,1,0,0,56,0,5,1,0,861,0,0,6,41,66,0,1,0,0,10,51,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,22,0,8,2,1,1,0,0,0,0,5,418,2,0,4,46,0,3,0,2,5,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1352962,MGYS00000777,1122,140,4352,10,35,305909,63,0,27,1,0,0,33,0,3,1,0,619,0,0,2,19,190,0,0,0,0,16,15,0,29,4,0,0,0,0,0,0,0,0,0,0,0,9,38,0,6,0,4,7,0,1,0,0,0,0,0,688,1,0,2,7,0,9,104,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356692,MGYS00000823,761,94,529,19,116,1946,63,0,2,0,0,0,61,0,6,0,0,962,0,0,3,16,39,0,0,0,0,0,63,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,1,1,0,0,0,0,0,198,2,0,0,22,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
