Kingdom,Phylum,Class,Order,Family,Genus,Species,ERR1713331,ERR1713332,ERR1725942,ERR1713334,ERR1713335,ERR1713336,ERR1713337,ERR1725952,ERR1713339,ERR1725958,ERR1713341,ERR1713342,ERR1713343,ERR1713344,ERR1713345,ERR1713346,ERR1713347,ERR1713348,ERR1713349,ERR1713350,ERR1713351,ERR1713352,ERR1713353,ERR1725971,ERR1713355,ERR1725973,ERR1713357,ERR1713358,ERR1713359,ERR1713360,ERR1713361,ERR1725978,ERR1713363,ERR1713364,ERR1725982,ERR1713366,ERR1713367,ERR1713368,ERR1713369,ERR1713370,ERR1713371,ERR1713372,ERR1713373,ERR1725988,ERR1725990,ERR1725993,ERR1725995,ERR1725996,ERR1713379,ERR1725999,ERR1713381,ERR1713382,ERR1713383,ERR1713384,ERR1713385,ERR1713386,ERR1713387,ERR1726002,ERR1726003,ERR1713390,ERR1713391,ERR1713392,ERR1713393,ERR1713394,ERR1713395,ERR1713396,ERR1713397,ERR1713398,ERR1713399,ERR1713400,ERR1726017,ERR1726019,ERR1726020,ERR1726024,ERR1713405,ERR1713406,ERR1713407,ERR1713408,ERR1713409,ERR1726031,ERR1713411
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,conglomeratum,1,0,3,0,0,0,5,0,0,1,1,0,0,1,4,0,13,1,3,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,2,1,0,2,0,1,4,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,8,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Dermabacter,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Devriesea,agamarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Helcobacillus,massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermacoccaceae,Dermacoccus,,0,0,10,4,1,0,1,0,0,0,0,18,0,2,5,2,3,0,2,7,0,1,3,3,9,0,0,3,1,0,0,0,0,0,0,0,0,1,2,3,0,2,2,1,1,0,0,1,0,0,2,0,1,19,4,2,0,0,1,3,1,0,0,0,0,2,2,0,1,5,0,2,3,0,5,3,0,2,1,0,2
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Dermatophilus,,0,0,2,1,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,5,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Kineosphaera,limosa,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Piscicoccus,intestinalis,0,0,3,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,2,0,0,4,1,0,0,0,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,1,1,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,Dietzia,timorensis,0,0,4,0,1,0,3,0,0,0,0,15,0,0,4,2,3,2,1,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,3,1,0,2,0,0,26,0,2,2,0,2,0,0,0,0,0,3,0,1,13,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Actinomycetales,Ellin122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Frankia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Kaistibacter,ginsenosidimutans,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus,aggregatus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,obscurus,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Glycomycetaceae,Glycomyces,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gord_Gordonia,,2,7,13,4,3,1,2,1,0,0,2,51,1,5,18,1,56,2,6,6,1,0,16,5,5,1,0,26,13,2,0,1,1,0,0,5,2,3,7,16,1,5,1,2,2,1,1,11,0,0,26,2,4,14,4,11,4,0,2,17,4,2,0,0,0,0,19,42,1,4,8,4,5,0,16,10,1,5,7,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Millisia,brevis,1,0,0,2,0,0,1,0,0,1,0,14,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Arsenicicoccus,piscis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Intrasporangium,calvum,3,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,5,0,4,1,0,0,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,5,1,4,1,0,0,1,0,0,4,0,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,1,0,6,9,0,2,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,,2,2,7,6,0,2,1,2,0,2,0,5,2,1,6,1,30,2,0,5,3,3,10,6,1,0,0,3,2,1,0,0,4,0,0,0,3,1,2,4,2,9,2,0,1,0,0,0,1,0,12,0,7,1,1,4,1,2,1,2,0,2,0,2,2,0,4,9,7,0,0,0,0,0,3,7,0,2,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Knoellia,subterranea,2,0,0,5,0,0,1,0,0,0,0,0,0,3,1,0,6,0,0,4,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,4,1,6,0,0,0,1,0,0,4,1,0,0,0,4,0,0,4,10,0,0,0,0,0,4,3,1,5,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kribbia,dieselivorans,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kytococcus,,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Lapillicoccus,jejuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Marihabitans,asiaticum,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Oryzihumus,leptocrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus,,1,0,1,3,1,2,2,0,1,0,0,11,4,1,4,1,29,0,13,1,1,1,1,5,4,0,1,0,4,0,1,0,3,1,0,0,0,1,1,0,0,2,2,2,3,0,0,0,2,0,3,1,8,3,1,1,1,1,1,4,0,3,0,0,9,0,1,16,39,0,0,1,0,0,4,20,0,2,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Serinicoccus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Terracoccus,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Tetrasphaera,,0,0,0,3,0,1,2,0,0,0,0,0,1,2,1,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Jonesiaceae,Jonesia,,6,0,0,2,0,0,0,0,0,0,0,6,1,0,1,0,2,0,1,2,0,0,0,4,4,0,0,2,0,0,0,0,1,0,0,0,2,2,1,1,0,4,0,4,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineococcus,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineosporia,,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Quadrisphaera,granulorum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agrococcus,jenensis,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,0,1,0,3,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,1,0,1,0,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,mediolanus,3,1,4,2,2,0,6,0,0,2,2,8,1,2,1,1,6,4,3,5,0,2,0,0,1,0,1,3,0,1,0,2,5,0,0,0,0,3,3,2,0,5,1,2,1,0,1,2,0,1,4,2,3,1,0,0,0,2,1,3,0,0,0,6,3,0,2,2,1,1,3,0,1,0,2,4,0,1,0,1,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Clavibacter,michiganensis,2,0,0,0,0,0,0,0,0,0,0,7,1,0,2,9,1,0,1,0,0,1,0,0,2,0,0,2,0,2,0,0,2,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,1,35,1,1,0,0,0,0,0,0,0,0,0,0,10,2,0,1,1,1,0,0,0,0,0,2,4,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium,psychrophilum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryocola,,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Frigoribacterium,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Herbiconiux,ginsengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,,55,19,76,38,8,12,9,3,0,7,4,80,5,18,22,14,25,20,14,43,6,20,12,22,29,14,1,38,2,20,4,1,32,21,4,2,15,38,24,34,0,53,14,49,10,7,6,12,1,15,195,11,17,39,9,22,18,14,15,33,4,31,0,125,34,0,34,27,2,8,3,4,6,1,22,41,7,13,11,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,aurumbarkerichocolatumgubbeenenselacticummaritypicum,162,10,120,88,38,16,24,1,5,13,27,284,22,35,20,8,55,37,50,80,9,67,28,15,49,23,7,20,11,96,0,9,116,16,4,6,50,53,26,28,12,145,24,41,27,0,20,43,0,20,104,57,54,36,17,26,21,12,28,68,9,63,1,27,121,0,78,64,3,17,16,5,14,1,75,34,12,76,19,3,15
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Mycetocola,,16,0,14,7,4,1,1,0,0,1,1,16,4,3,1,3,6,2,8,13,1,6,2,3,3,4,0,2,1,5,0,2,9,0,2,0,4,1,2,4,1,9,4,2,0,0,0,4,0,0,11,6,2,4,2,0,2,3,0,7,0,6,0,11,12,1,3,5,0,2,1,1,3,0,2,3,2,10,0,0,3
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,bifidahelvolussoli,47,0,0,15,2,2,0,0,0,3,1,14,2,1,2,0,2,4,5,13,1,2,0,2,1,0,2,2,0,0,0,0,34,0,0,2,0,1,3,0,0,23,1,2,4,0,1,0,1,2,14,3,2,3,0,1,0,2,3,14,3,4,0,1,1,0,3,8,0,0,4,0,3,0,2,5,1,25,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,caricis,6,0,5,3,1,0,2,0,0,0,3,10,1,1,2,0,1,3,5,4,0,0,0,3,1,1,0,0,0,4,1,0,6,0,1,0,6,1,2,0,0,5,0,1,0,1,0,0,0,1,12,1,2,1,0,0,0,1,1,2,1,1,0,5,2,0,2,8,3,1,2,1,0,0,7,5,0,6,0,0,2
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,amurskyense,9,0,2,2,0,0,0,0,0,2,0,38,1,0,0,2,5,2,7,2,0,2,0,1,0,0,1,1,0,1,0,0,6,0,0,0,5,5,0,0,0,12,1,2,0,0,0,0,0,2,4,1,4,0,1,0,0,1,1,2,0,1,0,1,6,0,1,27,1,1,1,0,1,0,0,8,0,3,2,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Schumannella,luteola,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Subtercola,boreus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia,,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Acaricomes,phytoseiuli,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,castellikeyserinasiphocaenitroguajacolicusoxydanspsychrolactophilusscleromaesulfureus,135,1,7,9,29,0,0,0,0,2,2,48,1,2,5,0,13,1,4,11,0,9,2,11,2,0,0,2,3,1,2,3,13,2,1,1,4,29,10,3,0,48,0,3,7,1,0,4,0,16,13,90,9,3,1,4,3,4,4,4,1,50,0,0,14,1,3,14,1,0,0,0,0,0,10,28,0,9,4,1,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Citricoccus,alkalitolerans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,palustrisrhizophila,8,0,5,1,0,0,0,1,0,0,1,5,3,2,5,7,4,0,0,4,0,2,3,0,7,0,0,6,1,0,0,0,5,0,0,1,0,2,9,6,1,3,0,3,2,0,0,0,0,3,31,4,0,3,3,9,2,0,0,0,1,2,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,4,3,2,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micr_Microbispora,rosea,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,luteuslylae,59,1,1,5,1,1,0,0,0,0,0,10,0,0,6,0,11,1,2,4,2,1,3,1,4,0,1,2,1,1,0,3,4,1,0,0,2,8,8,2,2,10,1,2,9,0,1,0,0,4,12,17,4,1,3,5,0,1,0,4,1,9,0,1,2,0,0,2,1,0,0,0,0,0,4,3,0,9,6,1,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,,10,0,5,2,1,0,0,3,1,1,0,4,0,1,0,2,10,0,2,3,0,1,0,1,6,0,0,1,0,1,0,1,1,1,0,0,1,1,9,1,0,5,3,0,0,1,0,2,0,0,8,2,1,6,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Renibacterium,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,aeriaamaraedentocariosamucilaginosanasimurium,42,1,11,4,5,4,1,0,0,2,1,18,3,0,4,2,15,3,1,13,2,1,11,2,10,0,0,0,1,1,1,0,6,2,0,1,0,10,7,0,0,19,1,11,2,2,0,2,0,0,20,4,2,15,4,8,2,5,0,8,0,6,1,0,0,0,6,1,1,1,3,1,4,0,6,1,0,21,7,1,5
